ID точки,Город,Область,Тип Пункта,Название пункта приема/выдачи,Адрес пункта приема/выдачи,Метро,"Макс. габариты 1 места, см","Макс. размер коробки, см","Макс. вес 1 места, кг",Способы оплаты,Время работы,График обслуживания,Услуга по приему возвратов,Широта,Долгота,Временное закрытие точки,x,y
7705-645,Москва,Московская обл.,Постамат,Постамат: Халва: 7705-645: Магнит Косметик,"109651, Батайский проезд, д. 35",метро Марьино,42.7x32.1x45.7,L,15 кг,Карта,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.643838,37.724186,Нет,4199437.17611074,7487838.142353232
7705-114,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7705-114: Пятерочка,"129346, Малыгина ул., д. 1, стр. 2",,34.6x23.5x43.6,XXL,15 кг,Карта,Ежедневно: 8-23,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.87633,37.701732,Нет,4196937.608264468,7533835.745216228
5001-269,Щелково,Московская обл.,Постамат,Постамат: PickPoint: 5001-269: Пятерочка,"141103, Ленина ул., д. 1",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Пн, Ср, Пт",Да,55.900698,38.059076,Нет,4236716.960382499,7538672.780445722
5001-264,Дубна,Московская обл.,Постамат,Постамат: PickPoint: 5001-264: Пятерочка,"141980, Франка ул., д. 10",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Пн, Ср, Пт",Да,56.747024,37.188774,Нет,4139835.384906132,7708587.387884235
5001-259,Электросталь,Московская обл.,Постамат,Постамат: PickPoint: 5001-259: ТЦ Горьковский,"144002, Горького ул., д. 15",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 9-23:45,"Вт, Чт, Сб",Да,55.78052,38.456016,Нет,4280904.11905798,7514846.889928254
5001-255,Старая Купавна,Московская обл.,Постамат,Постамат: PickPoint: 5001-255: Пятерочка,"142450, Акрихиновское шоссе, д. 8В",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Вт, Чт, Сб",Да,55.815217,38.174019,Нет,4249512.35661275,7521718.1859315615
5001-252,Анискино,Московская обл.,Постамат,Постамат: PickPoint: 5001-252: Пятерочка,"141142, Центральная ул., д. 34",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Вт, Чт, Сб",Да,55.907501,38.101292,Нет,4241416.424005828,7540023.714909905
7701-957,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-957: Дом Быта,"121165, Студенческая ул., д 44/28",метро Кутузовская,40.5x35.8x64,,15 кг,Карта,Ежедневно: 10-20,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.738738,37.538458,Нет,4178762.029724686,7506580.615670441
5005-571,Клин,Московская обл.,Постамат,Постамат: Халва: 5005-571: Совкомбанк,"141607, Советская пл., д. 18А",,45.7x42.7x32.1,L,15 кг,Карта,Пн-Пт: 10-16; Сб-Вс: Выходной,"Пн, Ср, Пт",Нет,56.336049,36.734708,Нет,4089288.9889995926,7625606.44581065
7701-956,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-956: Аптека,"109390, Юных Ленинцев ул., д. 12",,40.5x35.8x64,,15 кг,Карта,Круглосуточно,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.699191,37.740687,Нет,4201274.059028319,7498764.66865052
5005-108,Мытищи,Московская обл.,Постамат,Постамат: PickPoint: 5005-108: Пятерочка,"141008, Колпакова ул., стр 44А",,34.6x23.5x43.6,XXL,15 кг,Карта,Ежедневно: 9-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.925154,37.720148,Нет,4198987.6680069165,7543530.339625804
5005-104,Коломна,Московская обл.,Постамат,Постамат: PickPoint: 5005-104: Пятерочка,"140411, Кирова пр-кт, д. 43",,43.6x34.6x23,,15 кг,Наличные,Ежедневно: 8-23,"Пн, Ср, Пт",Нет,55.076867,38.762055,Нет,4314972.2247008635,7376798.744746593
5002-542,Чехов,Московская обл.,ПВЗ,ПВЗ: PickPoint: 5002-542: ТК Центральный рынок,"142306, Дружбы ул., д. 25",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 9-20,"Вт, Чт, Сб",Да,55.144181,37.456513,Нет,4169639.954051632,7389899.138159524
7705-113,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7705-113: Пятерочка,"109469, Братиславская ул., д. 31  к. 1",,34.6x23.5x43.6,,15 кг,Карта,Ежедневно: 8-23,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.652303,37.767896,Нет,4204302.951053314,7489508.108691828
7705-648,Москва,Московская обл.,Постамат,Постамат: Халва: 7705-648: Магнит Косметик,"107207, Уральская ул., д. 12, к. 21",метро Щелковская,45.7x42.7x32.1,L,15 кг,Карта,Ежедневно: 10:30-21:30,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.818568,37.798883,Нет,4207752.408114525,7522382.1328599965
5002-318,Жуковский,Московская обл.,ПВЗ,ПВЗ: PickPoint: 5002-318: ТЦ Фортуна-3,"140186, Дугина ул., д. 28/12",,180,XXL,31.5 кг,"Карта, Наличные",Пн-Сб: 10-20; Вс: 10-19,"Пн, Ср, Пт",Да,55.599191,38.089806,Нет,4240137.808334577,7479036.195710766
5005-572,Коломна,Московская обл.,Постамат,Постамат: Халва: 5005-572: Магазин Хозяюшка,"140402, Дзержинского ул., д. 9",,45.7x42.7x32.1,L,15 кг,Карта,Пн-Пт: 9-19; Сб-Вс: 9-18,"Пн, Ср, Пт",Нет,55.078944,38.808104,Нет,4320098.375932403,7377202.6327641895
7702-684,Москва,Московская обл.,ПВЗ,ПВЗ: PickPoint: 7702-684,"127247, 800 летия Москвы ул., д. 22, к. 1",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.879527,37.556078,Нет,4180723.479152464,7534470.174979666
9902-092,Москва,Московская обл.,ПВЗ,ПВЗ: Ozon: 9902-092,"109428, Луховицкая ул., д. 7/28",,180,XXL,31.5 кг,Оплата только на сайте,Ежедневно: 10-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.725503,37.771642,Нет,4204719.953865825,7503964.009909389
7701-155,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-155: Универсам,"111141, Перовская ул., д. 31",метро Перово,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-20,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.747105,37.774598,Нет,4205049.01428061,7508235.258645039
7701-156,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-156: ТЦ Дудинка,"129337, Дудинка ул., д. 3",метро Бабушкинская,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 9-20,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.861954,37.687713,Нет,4195377.020323037,7530983.540379474
5001-310,Видное,Московская обл.,Постамат,Постамат: PickPoint: 5001-310: ТЦ Ларец,"142701, Радужная ул., д. 2",,40.5x35.8x64,,15 кг,Карта,Ежедневно: 10-22,"Пн, Ср, Пт",Да,55.54235,37.70948,Нет,4197800.111679134,7467844.741204569
7701-355,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-355: ТЦ Аркада,"105318, Семеновская пл., д. 7, к. 17А",метро Семеновская,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.784248,37.721642,Нет,4199153.9793261625,7515584.8790476285
5001-311,Нахабино,Московская обл.,Постамат,Постамат: PickPoint: 5001-311: ТЦ Алиса,"143432, Институтская ул., д. 10В",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 9-20,"Пн, Ср, Пт",Да,55.840237,37.17667,Нет,4138487.97378957,7526676.8787443545
5001-106,Апрелевка,Московская обл.,Постамат,Постамат: PickPoint: 5001-106: ТЦ Парковый,"143363, Парковая ул., д. 7, к. 1",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-22,"Вт, Чт, Сб",Да,55.554109,37.072133,Нет,4126850.9681805135,7470158.648583131
5001-312,Андреевка,Московская обл.,Постамат,Постамат: PickPoint: 5001-312: ТЦ Энергия,"141551, Жилинская ул., стр. 1",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-22,"Вт, Чт, Сб",Да,55.983157,37.142077,Нет,4134637.098644558,7555063.4215593105
7705-104,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7705-104: Фикс-Прайс,"125222, Генерала Белобородова ул., д. 11",,34.6x23.5x43.6,,15 кг,Карта,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.836777,37.354644,Нет,4158299.948844012,7525990.9541676
5005-103,Красногорск,Московская обл.,Постамат,Постамат: PickPoint: 5005-103: Фикс-Прайс,"143408, Ленина ул., д. 63",,43.6x34.6x23,,15 кг,Наличные,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.836319,37.295891,Нет,4151759.594801435,7525900.162945408
5001-279,Фрязино,Московская обл.,Постамат,Постамат: PickPoint: 5001-279: Пятерочка,"141195, Полевая ул., д. 27",,64x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Пн, Ср, Пт",Да,55.945763,38.068877,Нет,4237808.002711764,7547626.171101363
5001-275,Климовск,Московская обл.,Постамат,Постамат: PickPoint: 5001-275: Пятерочка,"142184, 8 Марта ул., д. 2А",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 7-23:45,"Пн, Ср, Пт",Да,55.358924,37.532189,Нет,4178064.167836904,7431839.880430745
5001-274,Воскресенск,Московская обл.,Постамат,Постамат: PickPoint: 5001-274: Пятерочка,"140207, Новлянская ул., д. 6",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Пн, Ср, Пт",Да,55.318921,38.65463,Нет,4303013.728402397,7424009.828555988
5001-272,Электросталь,Московская обл.,Постамат,Постамат: PickPoint: 5001-272: Пятерочка,"144010, Западная ул., д. 1Б",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Вт, Чт, Сб",Да,55.771277,38.431386,Нет,4278162.319999743,7513017.464415985
5001-271,Коломна,Московская обл.,Постамат,Постамат: PickPoint: 5001-271: Пятерочка,"140408, Сапожковых ул., д. 20",,62.9x40.5x35.8,,15 кг,Карта,Ежедневно: 8-23,"Пн, Ср, Пт",Да,55.080996,38.795139,Нет,4318655.1187342685,7377601.679941374
5002-543,Солнечногорск,Московская обл.,ПВЗ,ПВЗ: Ozon: 5002-543,"141540, Центральная ул., д. 4А",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 9-21,"Пн, Ср, Пт",Да,56.17259,36.948831,Нет,4113125.052326721,7592850.443565702
5001-107,Звенигород,Московская обл.,Постамат,Постамат: PickPoint: 5001-107: ТЦ Золотая Вертикаль,"143180, Пролетарская ул., д. 40а",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 8-22,"Пн, Ср, Пт",Да,55.736108,36.857095,Нет,4102913.047519309,7506060.584845014
7701-158,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-158: ТЦ For You,"117105, Варшавское шоссе, д. 26, стр. 6",метро Нагатинская,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.683808,37.621435,Нет,4187998.98711224,7495726.556355604
7705-651,Москва,Московская обл.,Постамат,Постамат: Халва: 7705-651,"129626, Мира пр-кт, д. 102, к. 2",метро Алексеевская,45.7x42.7x32.1,L,15 кг,Карта,Пн-Пт: 7:30-20; Сб-Вс: 9-20,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.801289,37.636468,Нет,4189672.453017336,7518959.1885003755
7705-650,Москва,Московская обл.,Постамат,Постамат: Халва: 7705-650: Магнит Косметик,"121353, Беловежская ул., д. 63",,45.7x42.7x32.1,L,15 кг,Карта,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.708648,37.394179,Нет,4162700.964912524,7500633.001122807
5001-108,Щелково,Московская обл.,Постамат,Постамат: PickPoint: 5001-108: ТЦ Сиреневый,"141109, Талсинская ул., 23",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 9-21,"Пн, Ср, Пт",Да,55.927503,37.986079,Нет,4228590.971513062,7543997.069748683
5001-110,Видное,Московская обл.,Постамат,Постамат: PickPoint: 5001-110: ТЦ УниверМАК,"142701, Ленинского Комсомола (пр-кт), д. 9, к. 3",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-21,"Пн, Ср, Пт",Да,55.546216,37.710521,Нет,4197915.99526905,7468605.406892003
5001-111,Фрязино,Московская обл.,Постамат,Постамат: PickPoint: 5001-111: ТРЦ Спутник,"141190, Школьная ул., д. 1",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-23,"Пн, Ср, Пт",Да,55.955257,38.051369,Нет,4235859.021066955,7549513.741499238
5001-112,Щелково,Московская обл.,Постамат,Постамат: PickPoint: 5001-112: ТЦ Гранд Плаза,"141100, Фряновское шоссе, д. 1Б",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-22,"Пн, Ср, Пт",Да,55.928164,38.008295,Нет,4231064.045320526,7544128.410997128
5005-574,Троицк,Московская обл.,Постамат,Постамат: PickPoint: 5005-574: Фикс-Прайс,"108840, Октябрьский пр-кт, д. 17Б",,43.6x34.6x23,,15 кг,Наличные,Ежедневно: 9-21,"Вт, Чт, Сб",Нет,55.478323,37.29878,Нет,4152081.1968103363,7455257.792078914
5001-113,Раменское,Московская обл.,Постамат,Постамат: PickPoint: 5001-113: ТЦ Мебель Хол,"140105, Чугунова ул., д. 15Б",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-21,"Вт, Чт, Сб",Да,55.575566,38.209086,Нет,4253415.997196398,7474382.689776077
